OrderID,CustomerID,StoreID,OrderDate,OrderStatus,PaymentID
ORD0001547,CUST00003,STORE0002,2026-07-17,Completed,PAY0001547
ORD0001769,CUST00090,STORE0003,2026-07-17,Completed,PAY0001769
ORD0002051,CUST00017,STORE0004,2026-07-17,Completed,PAY0002051
ORD0002232,CUST00016,STORE0015,2026-07-17,Completed,PAY0002232
ORD0002321,CUST00041,STORE0007,2026-07-17,Completed,PAY0002321
ORD0002837,CUST00127,STORE0003,2026-07-17,Completed,PAY0002837
ORD0003078,CUST00146,STORE0017,2026-07-17,Completed,PAY0003078
ORD0003164,CUST00114,STORE0004,2026-07-17,Completed,PAY0003164
ORD0003485,CUST00126,STORE0006,2026-07-17,Completed,PAY0003485
ORD0003654,CUST00068,STORE0012,2026-07-17,Completed,PAY0003654
ORD0003922,CUST00131,STORE0003,2026-07-17,Completed,PAY0003922
ORD0004015,CUST00030,STORE0014,2026-07-17,Completed,PAY0004015
ORD0000941,CUST00148,STORE0014,2026-07-18,Completed,PAY0000941
ORD0001053,CUST00148,STORE0016,2026-07-18,Completed,PAY0001053
ORD0001147,CUST00101,STORE0015,2026-07-18,Completed,PAY0001147
ORD0001400,CUST00065,STORE0013,2026-07-18,Completed,PAY0001400
ORD0001579,CUST00131,STORE0007,2026-07-18,Completed,PAY0001579
ORD0001775,CUST00103,STORE0009,2026-07-18,Completed,PAY0001775
ORD0002353,CUST00005,STORE0017,2026-07-18,Completed,PAY0002353
ORD0002791,CUST00044,STORE0011,2026-07-18,Completed,PAY0002791
ORD0003173,CUST00030,STORE0015,2026-07-18,Completed,PAY0003173
ORD0003207,CUST00113,STORE0001,2026-07-18,Completed,PAY0003207
ORD0003598,CUST00066,STORE0018,2026-07-18,Completed,PAY0003598
ORD0003684,CUST00051,STORE0017,2026-07-18,Completed,PAY0003684
ORD0003823,CUST00085,STORE0008,2026-07-18,Completed,PAY0003823
ORD0000136,CUST00012,STORE0014,2026-07-19,Cancelled,PAY0000136
ORD0000614,CUST00137,STORE0017,2026-07-19,Completed,PAY0000614
ORD0001099,CUST00012,STORE0012,2026-07-19,Completed,PAY0001099
ORD0001537,CUST00038,STORE0016,2026-07-19,Completed,PAY0001537
ORD0001830,CUST00056,STORE0012,2026-07-19,Completed,PAY0001830
ORD0002170,CUST00065,STORE0015,2026-07-19,Completed,PAY0002170
ORD0002216,CUST00120,STORE0015,2026-07-19,Completed,PAY0002216
ORD0002331,CUST00075,STORE0001,2026-07-19,Completed,PAY0002331
ORD0002573,CUST00052,STORE0014,2026-07-19,Completed,PAY0002573
ORD0002625,CUST00005,STORE0015,2026-07-19,Completed,PAY0002625
ORD0003106,CUST00090,STORE0005,2026-07-19,Completed,PAY0003106
ORD0003180,CUST00082,STORE0016,2026-07-19,Completed,PAY0003180
ORD0003717,CUST00030,STORE0009,2026-07-19,Completed,PAY0003717
ORD0000131,CUST00068,STORE0011,2026-07-20,Completed,PAY0000131
ORD0000211,CUST00136,STORE0017,2026-07-20,Completed,PAY0000211
ORD0000581,CUST00134,STORE0013,2026-07-20,Completed,PAY0000581
ORD0001196,CUST00120,STORE0012,2026-07-20,Completed,PAY0001196
ORD0001363,CUST00077,STORE0003,2026-07-20,Completed,PAY0001363
ORD0001525,CUST00108,STORE0014,2026-07-20,Completed,PAY0001525
ORD0001532,CUST00097,STORE0018,2026-07-20,Completed,PAY0001532
ORD0002057,CUST00142,STORE0005,2026-07-20,Completed,PAY0002057
ORD0002459,CUST00147,STORE0006,2026-07-20,Completed,PAY0002459
ORD0002582,CUST00138,STORE0006,2026-07-20,Completed,PAY0002582
ORD0002639,CUST00062,STORE0002,2026-07-20,Cancelled,PAY0002639
ORD0002807,CUST00023,STORE0013,2026-07-20,Completed,PAY0002807
ORD0003011,CUST00024,STORE0013,2026-07-20,Completed,PAY0003011
ORD0003065,CUST00106,STORE0018,2026-07-20,Completed,PAY0003065
ORD0003328,CUST00113,STORE0003,2026-07-20,Completed,PAY0003328
ORD0003358,CUST00103,STORE0010,2026-07-20,Cancelled,PAY0003358
ORD0003454,CUST00079,STORE0006,2026-07-20,Completed,PAY0003454
ORD0003501,CUST00010,STORE0001,2026-07-20,Completed,PAY0003501
ORD0000475,CUST00147,STORE0007,2026-07-21,Cancelled,PAY0000475
ORD0000539,CUST00141,STORE0007,2026-07-21,Completed,PAY0000539
ORD0000718,CUST00083,STORE0016,2026-07-21,Completed,PAY0000718
ORD0001050,CUST00123,STORE0007,2026-07-21,Completed,PAY0001050
ORD0001634,CUST00053,STORE0014,2026-07-21,Completed,PAY0001634
ORD0001791,CUST00080,STORE0005,2026-07-21,Completed,PAY0001791
ORD0001848,CUST00099,STORE0014,2026-07-21,Completed,PAY0001848
ORD0002148,CUST00076,STORE0007,2026-07-21,Completed,PAY0002148
ORD0002199,CUST00004,STORE0001,2026-07-21,Completed,PAY0002199
ORD0002483,CUST00121,STORE0014,2026-07-21,Cancelled,PAY0002483
ORD0002857,CUST00040,STORE0004,2026-07-21,Completed,PAY0002857
ORD0003926,CUST00016,STORE0001,2026-07-21,Completed,PAY0003926
ORD0000099,CUST00034,STORE0008,2026-07-22,Completed,PAY0000099
ORD0000151,CUST00034,STORE0006,2026-07-22,Completed,PAY0000151
ORD0000360,CUST00014,STORE0002,2026-07-22,Completed,PAY0000360
ORD0000538,CUST00006,STORE0001,2026-07-22,Completed,PAY0000538
ORD0000577,CUST00129,STORE0007,2026-07-22,Completed,PAY0000577
ORD0000589,CUST00136,STORE0010,2026-07-22,Completed,PAY0000589
ORD0000651,CUST00083,STORE0017,2026-07-22,Completed,PAY0000651
ORD0000698,CUST00065,STORE0010,2026-07-22,Completed,PAY0000698
ORD0001377,CUST00052,STORE0005,2026-07-22,Completed,PAY0001377
ORD0001409,CUST00005,STORE0014,2026-07-22,Completed,PAY0001409
ORD0002316,CUST00113,STORE0004,2026-07-22,Completed,PAY0002316
ORD0002754,CUST00013,STORE0013,2026-07-22,Completed,PAY0002754
ORD0003159,CUST00028,STORE0002,2026-07-22,Completed,PAY0003159
ORD0003242,CUST00082,STORE0018,2026-07-22,Completed,PAY0003242
ORD0003593,CUST00066,STORE0004,2026-07-22,Completed,PAY0003593
ORD0000027,CUST00015,STORE0008,2026-07-23,Completed,PAY0000027
ORD0000034,CUST00117,STORE0016,2026-07-23,Completed,PAY0000034
ORD0000831,CUST00011,STORE0004,2026-07-23,Cancelled,PAY0000831
ORD0000965,CUST00096,STORE0008,2026-07-23,Completed,PAY0000965
ORD0001401,CUST00098,STORE0012,2026-07-23,Completed,PAY0001401
ORD0001489,CUST00146,STORE0004,2026-07-23,Completed,PAY0001489
ORD0001632,CUST00137,STORE0002,2026-07-23,Completed,PAY0001632
ORD0002237,CUST00006,STORE0014,2026-07-23,Completed,PAY0002237
ORD0002601,CUST00083,STORE0015,2026-07-23,Cancelled,PAY0002601
ORD0002842,CUST00141,STORE0006,2026-07-23,Completed,PAY0002842
ORD0003250,CUST00058,STORE0007,2026-07-23,Completed,PAY0003250
ORD0003986,CUST00119,STORE0009,2026-07-23,Completed,PAY0003986
ORD0004028,CUST00049,STORE0007,2026-07-23,Completed,PAY0004028
ORD0004165,CUST00025,STORE0007,2026-07-23,Completed,PAY0004165
ORD0000154,CUST00078,STORE0013,2026-07-24,Completed,PAY0000154
ORD0000228,CUST00122,STORE0004,2026-07-24,Completed,PAY0000228
ORD0000356,CUST00125,STORE0018,2026-07-24,Completed,PAY0000356
ORD0000409,CUST00075,STORE0016,2026-07-24,Completed,PAY0000409
ORD0000487,CUST00094,STORE0016,2026-07-24,Completed,PAY0000487
ORD0001025,CUST00114,STORE0015,2026-07-24,Completed,PAY0001025
ORD0001123,CUST00086,STORE0004,2026-07-24,Completed,PAY0001123
ORD0001290,CUST00039,STORE0006,2026-07-24,Completed,PAY0001290
ORD0001362,CUST00094,STORE0016,2026-07-24,Completed,PAY0001362
ORD0001575,CUST00114,STORE0011,2026-07-24,Completed,PAY0001575
ORD0001643,CUST00096,STORE0018,2026-07-24,Completed,PAY0001643
ORD0001644,CUST00105,STORE0012,2026-07-24,Completed,PAY0001644
ORD0002068,CUST00146,STORE0009,2026-07-24,Completed,PAY0002068
ORD0002467,CUST00087,STORE0008,2026-07-24,Completed,PAY0002467
ORD0002704,CUST00015,STORE0001,2026-07-24,Completed,PAY0002704
ORD0002716,CUST00149,STORE0013,2026-07-24,Completed,PAY0002716
ORD0003014,CUST00008,STORE0016,2026-07-24,Completed,PAY0003014
ORD0003510,CUST00129,STORE0007,2026-07-24,Completed,PAY0003510
ORD0003633,CUST00058,STORE0003,2026-07-24,Cancelled,PAY0003633
ORD0000224,CUST00085,STORE0013,2026-07-25,Completed,PAY0000224
ORD0000405,CUST00078,STORE0015,2026-07-25,Completed,PAY0000405
ORD0000535,CUST00033,STORE0010,2026-07-25,Completed,PAY0000535
ORD0000624,CUST00133,STORE0010,2026-07-25,Completed,PAY0000624
ORD0000795,CUST00030,STORE0009,2026-07-25,Completed,PAY0000795
ORD0000992,CUST00141,STORE0007,2026-07-25,Completed,PAY0000992
ORD0001198,CUST00043,STORE0003,2026-07-25,Completed,PAY0001198
ORD0001249,CUST00041,STORE0009,2026-07-25,Completed,PAY0001249
ORD0001504,CUST00010,STORE0004,2026-07-25,Cancelled,PAY0001504
ORD0001587,CUST00081,STORE0016,2026-07-25,Completed,PAY0001587
ORD0002336,CUST00092,STORE0012,2026-07-25,Completed,PAY0002336
ORD0002598,CUST00146,STORE0016,2026-07-25,Completed,PAY0002598
ORD0002693,CUST00107,STORE0003,2026-07-25,Completed,PAY0002693
ORD0002961,CUST00003,STORE0013,2026-07-25,Completed,PAY0002961
ORD0003041,CUST00058,STORE0012,2026-07-25,Completed,PAY0003041
ORD0003092,CUST00097,STORE0003,2026-07-25,Completed,PAY0003092
ORD0003208,CUST00096,STORE0005,2026-07-25,Completed,PAY0003208
ORD0003309,CUST00105,STORE0014,2026-07-25,Completed,PAY0003309
ORD0003630,CUST00035,STORE0002,2026-07-25,Completed,PAY0003630
ORD0003664,CUST00015,STORE0005,2026-07-25,Completed,PAY0003664
ORD0003745,CUST00062,STORE0014,2026-07-25,Completed,PAY0003745
ORD0003878,CUST00043,STORE0011,2026-07-25,Completed,PAY0003878
ORD0003993,CUST00090,STORE0004,2026-07-25,Completed,PAY0003993
ORD0000334,CUST00076,STORE0004,2026-07-26,Completed,PAY0000334
ORD0000652,CUST00046,STORE0015,2026-07-26,Completed,PAY0000652
ORD0000797,CUST00055,STORE0006,2026-07-26,Completed,PAY0000797
ORD0001003,CUST00021,STORE0012,2026-07-26,Completed,PAY0001003
ORD0001061,CUST00062,STORE0013,2026-07-26,Completed,PAY0001061
ORD0001159,CUST00027,STORE0018,2026-07-26,Completed,PAY0001159
ORD0001852,CUST00014,STORE0012,2026-07-26,Completed,PAY0001852
ORD0001914,CUST00136,STORE0003,2026-07-26,Completed,PAY0001914
ORD0002088,CUST00078,STORE0003,2026-07-26,Completed,PAY0002088
ORD0002163,CUST00021,STORE0004,2026-07-26,Completed,PAY0002163
ORD0002492,CUST00101,STORE0003,2026-07-26,Completed,PAY0002492
ORD0002600,CUST00053,STORE0018,2026-07-26,Completed,PAY0002600
ORD0002978,CUST00018,STORE0001,2026-07-26,Completed,PAY0002978
ORD0003149,CUST00097,STORE0007,2026-07-26,Completed,PAY0003149
ORD0003372,CUST00069,STORE0008,2026-07-26,Completed,PAY0003372
ORD0003409,CUST00149,STORE0015,2026-07-26,Completed,PAY0003409
ORD0004149,CUST00073,STORE0012,2026-07-26,Completed,PAY0004149
ORD0000639,CUST00053,STORE0016,2026-07-27,Completed,PAY0000639
ORD0001324,CUST00057,STORE0017,2026-07-27,Completed,PAY0001324
ORD0001470,CUST00125,STORE0014,2026-07-27,Completed,PAY0001470
ORD0001545,CUST00004,STORE0011,2026-07-27,Completed,PAY0001545
ORD0001910,CUST00104,STORE0003,2026-07-27,Completed,PAY0001910
ORD0002066,CUST00028,STORE0005,2026-07-27,Completed,PAY0002066
ORD0002075,CUST00011,STORE0003,2026-07-27,Completed,PAY0002075
ORD0002383,CUST00128,STORE0005,2026-07-27,Completed,PAY0002383
ORD0002859,CUST00077,STORE0011,2026-07-27,Completed,PAY0002859
ORD0003292,CUST00005,STORE0007,2026-07-27,Completed,PAY0003292
ORD0003650,CUST00103,STORE0004,2026-07-27,Completed,PAY0003650
ORD0003762,CUST00008,STORE0001,2026-07-27,Completed,PAY0003762
ORD0003997,CUST00087,STORE0001,2026-07-27,Completed,PAY0003997
ORD0000293,CUST00063,STORE0016,2026-07-28,Completed,PAY0000293
ORD0000363,CUST00057,STORE0003,2026-07-28,Completed,PAY0000363
ORD0000540,CUST00034,STORE0016,2026-07-28,Completed,PAY0000540
ORD0000783,CUST00082,STORE0004,2026-07-28,Completed,PAY0000783
ORD0000791,CUST00054,STORE0012,2026-07-28,Completed,PAY0000791
ORD0001152,CUST00119,STORE0001,2026-07-28,Completed,PAY0001152
ORD0001222,CUST00136,STORE0015,2026-07-28,Completed,PAY0001222
ORD0001637,CUST00050,STORE0018,2026-07-28,Completed,PAY0001637
ORD0002076,CUST00147,STORE0018,2026-07-28,Completed,PAY0002076
ORD0003128,CUST00131,STORE0009,2026-07-28,Completed,PAY0003128
ORD0003174,CUST00063,STORE0011,2026-07-28,Completed,PAY0003174
ORD0003256,CUST00145,STORE0008,2026-07-28,Completed,PAY0003256
ORD0004081,CUST00011,STORE0017,2026-07-28,Cancelled,PAY0004081
ORD0000288,CUST00029,STORE0014,2026-07-29,Completed,PAY0000288
ORD0000554,CUST00129,STORE0004,2026-07-29,Completed,PAY0000554
ORD0001092,CUST00026,STORE0011,2026-07-29,Completed,PAY0001092
ORD0001248,CUST00130,STORE0015,2026-07-29,Completed,PAY0001248
ORD0001257,CUST00143,STORE0008,2026-07-29,Completed,PAY0001257
ORD0002375,CUST00110,STORE0014,2026-07-29,Completed,PAY0002375
ORD0002770,CUST00045,STORE0009,2026-07-29,Completed,PAY0002770
ORD0002919,CUST00065,STORE0016,2026-07-29,Completed,PAY0002919
ORD0003068,CUST00040,STORE0002,2026-07-29,Completed,PAY0003068
ORD0003223,CUST00052,STORE0005,2026-07-29,Cancelled,PAY0003223
ORD0004001,CUST00126,STORE0012,2026-07-29,Completed,PAY0004001
ORD0000111,CUST00127,STORE0002,2026-07-30,Completed,PAY0000111
ORD0000249,CUST00039,STORE0017,2026-07-30,Completed,PAY0000249
ORD0000694,CUST00044,STORE0018,2026-07-30,Completed,PAY0000694
ORD0000786,CUST00122,STORE0008,2026-07-30,Cancelled,PAY0000786
ORD0001052,CUST00103,STORE0001,2026-07-30,Completed,PAY0001052
ORD0001115,CUST00052,STORE0012,2026-07-30,Completed,PAY0001115
ORD0001135,CUST00009,STORE0009,2026-07-30,Completed,PAY0001135
ORD0001538,CUST00037,STORE0012,2026-07-30,Completed,PAY0001538
ORD0001540,CUST00036,STORE0001,2026-07-30,Cancelled,PAY0001540
ORD0001817,CUST00096,STORE0001,2026-07-30,Completed,PAY0001817
ORD0002307,CUST00064,STORE0014,2026-07-30,Completed,PAY0002307
ORD0002856,CUST00016,STORE0009,2026-07-30,Completed,PAY0002856
ORD0003046,CUST00141,STORE0009,2026-07-30,Completed,PAY0003046
ORD0003161,CUST00002,STORE0010,2026-07-30,Completed,PAY0003161
ORD0003212,CUST00119,STORE0017,2026-07-30,Completed,PAY0003212
ORD0003930,CUST00064,STORE0007,2026-07-30,Completed,PAY0003930
ORD0004126,CUST00035,STORE0018,2026-07-30,Completed,PAY0004126
ORD0004142,CUST00004,STORE0017,2026-07-30,Completed,PAY0004142
ORD0000109,CUST00099,STORE0012,2026-07-31,Completed,PAY0000109
ORD0000980,CUST00014,STORE0010,2026-07-31,Completed,PAY0000980
ORD0001154,CUST00040,STORE0007,2026-07-31,Completed,PAY0001154
ORD0001375,CUST00051,STORE0001,2026-07-31,Completed,PAY0001375
ORD0001854,CUST00137,STORE0008,2026-07-31,Completed,PAY0001854
ORD0002014,CUST00114,STORE0008,2026-07-31,Completed,PAY0002014
ORD0002334,CUST00092,STORE0004,2026-07-31,Completed,PAY0002334
ORD0002400,CUST00130,STORE0008,2026-07-31,Completed,PAY0002400
ORD0003724,CUST00143,STORE0009,2026-07-31,Completed,PAY0003724
ORD0003873,CUST00031,STORE0002,2026-07-31,Completed,PAY0003873
ORD0000272,CUST00082,STORE0003,2026-08-01,Completed,PAY0000272
ORD0000377,CUST00110,STORE0016,2026-08-01,Completed,PAY0000377
ORD0000766,CUST00010,STORE0002,2026-08-01,Completed,PAY0000766
ORD0000979,CUST00113,STORE0013,2026-08-01,Completed,PAY0000979
ORD0000991,CUST00131,STORE0014,2026-08-01,Cancelled,PAY0000991
ORD0001076,CUST00057,STORE0015,2026-08-01,Completed,PAY0001076
ORD0001951,CUST00064,STORE0009,2026-08-01,Completed,PAY0001951
ORD0002281,CUST00039,STORE0009,2026-08-01,Completed,PAY0002281
ORD0002425,CUST00090,STORE0014,2026-08-01,Cancelled,PAY0002425
ORD0002489,CUST00060,STORE0012,2026-08-01,Completed,PAY0002489
ORD0003171,CUST00144,STORE0010,2026-08-01,Completed,PAY0003171
ORD0003614,CUST00068,STORE0012,2026-08-01,Completed,PAY0003614
ORD0003929,CUST00050,STORE0004,2026-08-01,Completed,PAY0003929
ORD0004108,CUST00057,STORE0018,2026-08-01,Completed,PAY0004108
ORD0000017,CUST00052,STORE0004,2026-08-02,Completed,PAY0000017
ORD0000567,CUST00124,STORE0014,2026-08-02,Completed,PAY0000567
ORD0000660,CUST00090,STORE0001,2026-08-02,Completed,PAY0000660
ORD0000724,CUST00014,STORE0008,2026-08-02,Completed,PAY0000724
ORD0000749,CUST00096,STORE0017,2026-08-02,Completed,PAY0000749
ORD0000809,CUST00043,STORE0002,2026-08-02,Completed,PAY0000809
ORD0000856,CUST00067,STORE0008,2026-08-02,Completed,PAY0000856
ORD0001032,CUST00122,STORE0013,2026-08-02,Completed,PAY0001032
ORD0002072,CUST00105,STORE0017,2026-08-02,Completed,PAY0002072
ORD0002622,CUST00072,STORE0009,2026-08-02,Completed,PAY0002622
ORD0002834,CUST00073,STORE0013,2026-08-02,Completed,PAY0002834
ORD0003213,CUST00079,STORE0008,2026-08-02,Completed,PAY0003213
ORD0003482,CUST00080,STORE0016,2026-08-02,Completed,PAY0003482
ORD0003544,CUST00089,STORE0016,2026-08-02,Completed,PAY0003544
ORD0003791,CUST00025,STORE0010,2026-08-02,Cancelled,PAY0003791
ORD0000059,CUST00082,STORE0002,2026-08-03,Completed,PAY0000059
ORD0000142,CUST00078,STORE0015,2026-08-03,Completed,PAY0000142
ORD0000371,CUST00077,STORE0011,2026-08-03,Completed,PAY0000371
ORD0001258,CUST00027,STORE0014,2026-08-03,Completed,PAY0001258
ORD0002228,CUST00068,STORE0009,2026-08-03,Completed,PAY0002228
ORD0002559,CUST00149,STORE0016,2026-08-03,Completed,PAY0002559
ORD0001171,CUST00017,STORE0012,2026-08-04,Completed,PAY0001171
ORD0001524,CUST00130,STORE0013,2026-08-04,Completed,PAY0001524
ORD0001707,CUST00033,STORE0002,2026-08-04,Completed,PAY0001707
ORD0001982,CUST00016,STORE0008,2026-08-04,Completed,PAY0001982
ORD0002093,CUST00055,STORE0010,2026-08-04,Completed,PAY0002093
ORD0002239,CUST00007,STORE0007,2026-08-04,Cancelled,PAY0002239
ORD0002240,CUST00076,STORE0014,2026-08-04,Completed,PAY0002240
ORD0002275,CUST00043,STORE0012,2026-08-04,Completed,PAY0002275
ORD0002340,CUST00081,STORE0015,2026-08-04,Completed,PAY0002340
ORD0002530,CUST00101,STORE0006,2026-08-04,Cancelled,PAY0002530
ORD0002748,CUST00122,STORE0012,2026-08-04,Completed,PAY0002748
ORD0002852,CUST00008,STORE0008,2026-08-04,Completed,PAY0002852
ORD0002952,CUST00128,STORE0017,2026-08-04,Completed,PAY0002952
ORD0003063,CUST00058,STORE0014,2026-08-04,Completed,PAY0003063
ORD0003153,CUST00032,STORE0011,2026-08-04,Completed,PAY0003153
ORD0003890,CUST00036,STORE0004,2026-08-04,Completed,PAY0003890
ORD0004005,CUST00031,STORE0005,2026-08-04,Completed,PAY0004005
ORD0000134,CUST00137,STORE0018,2026-08-05,Completed,PAY0000134
ORD0000384,CUST00011,STORE0006,2026-08-05,Completed,PAY0000384
ORD0000434,CUST00099,STORE0001,2026-08-05,Completed,PAY0000434
ORD0001392,CUST00069,STORE0013,2026-08-05,Completed,PAY0001392
ORD0001395,CUST00032,STORE0018,2026-08-05,Completed,PAY0001395
ORD0001995,CUST00055,STORE0004,2026-08-05,Completed,PAY0001995
ORD0002407,CUST00065,STORE0009,2026-08-05,Completed,PAY0002407
ORD0002426,CUST00129,STORE0015,2026-08-05,Completed,PAY0002426
ORD0002755,CUST00075,STORE0006,2026-08-05,Completed,PAY0002755
ORD0003468,CUST00045,STORE0010,2026-08-05,Completed,PAY0003468
ORD0000003,CUST00121,STORE0014,2026-08-06,Completed,PAY0000003
ORD0000290,CUST00149,STORE0010,2026-08-06,Completed,PAY0000290
ORD0000414,CUST00006,STORE0018,2026-08-06,Completed,PAY0000414
ORD0000863,CUST00112,STORE0001,2026-08-06,Completed,PAY0000863
ORD0000961,CUST00085,STORE0006,2026-08-06,Completed,PAY0000961
ORD0001129,CUST00043,STORE0013,2026-08-06,Completed,PAY0001129
ORD0001922,CUST00114,STORE0002,2026-08-06,Completed,PAY0001922
ORD0002089,CUST00093,STORE0001,2026-08-06,Completed,PAY0002089
ORD0002108,CUST00068,STORE0016,2026-08-06,Completed,PAY0002108
ORD0002150,CUST00057,STORE0015,2026-08-06,Completed,PAY0002150
ORD0002410,CUST00002,STORE0018,2026-08-06,Completed,PAY0002410
ORD0002817,CUST00148,STORE0004,2026-08-06,Completed,PAY0002817
ORD0002873,CUST00053,STORE0004,2026-08-06,Completed,PAY0002873
ORD0003970,CUST00002,STORE0005,2026-08-06,Completed,PAY0003970
ORD0000159,CUST00141,STORE0012,2026-08-07,Completed,PAY0000159
ORD0000227,CUST00059,STORE0016,2026-08-07,Completed,PAY0000227
ORD0000234,CUST00005,STORE0015,2026-08-07,Completed,PAY0000234
ORD0000676,CUST00119,STORE0011,2026-08-07,Completed,PAY0000676
ORD0000714,CUST00129,STORE0006,2026-08-07,Completed,PAY0000714
ORD0000896,CUST00051,STORE0017,2026-08-07,Completed,PAY0000896
ORD0001106,CUST00008,STORE0008,2026-08-07,Completed,PAY0001106
ORD0001425,CUST00053,STORE0015,2026-08-07,Completed,PAY0001425
ORD0001530,CUST00005,STORE0013,2026-08-07,Completed,PAY0001530
ORD0001783,CUST00013,STORE0009,2026-08-07,Completed,PAY0001783
ORD0002024,CUST00080,STORE0016,2026-08-07,Completed,PAY0002024
ORD0002033,CUST00038,STORE0015,2026-08-07,Completed,PAY0002033
ORD0002839,CUST00069,STORE0002,2026-08-07,Completed,PAY0002839
ORD0002871,CUST00114,STORE0004,2026-08-07,Completed,PAY0002871
ORD0002886,CUST00057,STORE0006,2026-08-07,Cancelled,PAY0002886
ORD0002898,CUST00116,STORE0004,2026-08-07,Completed,PAY0002898
ORD0004035,CUST00092,STORE0015,2026-08-07,Completed,PAY0004035
ORD0000240,CUST00094,STORE0005,2026-08-08,Completed,PAY0000240
ORD0000504,CUST00030,STORE0006,2026-08-08,Completed,PAY0000504
ORD0001188,CUST00055,STORE0017,2026-08-08,Completed,PAY0001188
ORD0001628,CUST00102,STORE0002,2026-08-08,Completed,PAY0001628
ORD0001802,CUST00067,STORE0016,2026-08-08,Cancelled,PAY0001802
ORD0001961,CUST00132,STORE0008,2026-08-08,Completed,PAY0001961
ORD0002144,CUST00024,STORE0012,2026-08-08,Completed,PAY0002144
ORD0002212,CUST00105,STORE0007,2026-08-08,Completed,PAY0002212
ORD0002396,CUST00027,STORE0013,2026-08-08,Completed,PAY0002396
ORD0002460,CUST00016,STORE0014,2026-08-08,Completed,PAY0002460
ORD0002780,CUST00130,STORE0014,2026-08-08,Completed,PAY0002780
ORD0002832,CUST00053,STORE0011,2026-08-08,Completed,PAY0002832
ORD0003148,CUST00094,STORE0015,2026-08-08,Completed,PAY0003148
ORD0003204,CUST00061,STORE0012,2026-08-08,Completed,PAY0003204
ORD0003206,CUST00040,STORE0017,2026-08-08,Completed,PAY0003206
ORD0003327,CUST00027,STORE0009,2026-08-08,Completed,PAY0003327
ORD0003667,CUST00129,STORE0001,2026-08-08,Completed,PAY0003667
ORD0000086,CUST00148,STORE0014,2026-08-09,Completed,PAY0000086
ORD0000169,CUST00066,STORE0006,2026-08-09,Completed,PAY0000169
ORD0000552,CUST00049,STORE0018,2026-08-09,Completed,PAY0000552
ORD0000648,CUST00045,STORE0013,2026-08-09,Completed,PAY0000648
ORD0000712,CUST00009,STORE0001,2026-08-09,Completed,PAY0000712
ORD0001046,CUST00067,STORE0004,2026-08-09,Completed,PAY0001046
ORD0001299,CUST00061,STORE0016,2026-08-09,Completed,PAY0001299
ORD0002181,CUST00126,STORE0016,2026-08-09,Completed,PAY0002181
ORD0002522,CUST00002,STORE0006,2026-08-09,Completed,PAY0002522
ORD0002729,CUST00103,STORE0010,2026-08-09,Completed,PAY0002729
ORD0002932,CUST00075,STORE0009,2026-08-09,Completed,PAY0002932
ORD0003039,CUST00083,STORE0017,2026-08-09,Completed,PAY0003039
ORD0003541,CUST00108,STORE0005,2026-08-09,Completed,PAY0003541
ORD0003546,CUST00003,STORE0012,2026-08-09,Cancelled,PAY0003546
ORD0003658,CUST00089,STORE0005,2026-08-09,Completed,PAY0003658
ORD0003751,CUST00065,STORE0016,2026-08-09,Completed,PAY0003751
ORD0004065,CUST00022,STORE0014,2026-08-09,Completed,PAY0004065
ORD0000188,CUST00147,STORE0013,2026-08-10,Completed,PAY0000188
ORD0000235,CUST00074,STORE0016,2026-08-10,Completed,PAY0000235
ORD0001086,CUST00123,STORE0018,2026-08-10,Completed,PAY0001086
ORD0001349,CUST00135,STORE0012,2026-08-10,Completed,PAY0001349
ORD0001978,CUST00146,STORE0001,2026-08-10,Completed,PAY0001978
ORD0002034,CUST00063,STORE0018,2026-08-10,Completed,PAY0002034
ORD0002200,CUST00097,STORE0013,2026-08-10,Completed,PAY0002200
ORD0003277,CUST00044,STORE0004,2026-08-10,Completed,PAY0003277
ORD0003294,CUST00012,STORE0015,2026-08-10,Completed,PAY0003294
ORD0004053,CUST00106,STORE0003,2026-08-10,Completed,PAY0004053
ORD0000052,CUST00142,STORE0002,2026-08-11,Cancelled,PAY0000052
ORD0000378,CUST00027,STORE0007,2026-08-11,Completed,PAY0000378
ORD0000483,CUST00121,STORE0017,2026-08-11,Completed,PAY0000483
ORD0000947,CUST00114,STORE0001,2026-08-11,Completed,PAY0000947
ORD0001265,CUST00060,STORE0006,2026-08-11,Cancelled,PAY0001265
ORD0001454,CUST00021,STORE0001,2026-08-11,Cancelled,PAY0001454
ORD0001589,CUST00015,STORE0001,2026-08-11,Completed,PAY0001589
ORD0001736,CUST00078,STORE0014,2026-08-11,Completed,PAY0001736
ORD0002418,CUST00113,STORE0001,2026-08-11,Cancelled,PAY0002418
ORD0002465,CUST00064,STORE0014,2026-08-11,Completed,PAY0002465
ORD0002475,CUST00056,STORE0011,2026-08-11,Completed,PAY0002475
ORD0002612,CUST00019,STORE0005,2026-08-11,Completed,PAY0002612
ORD0003369,CUST00133,STORE0011,2026-08-11,Completed,PAY0003369
ORD0003421,CUST00150,STORE0011,2026-08-11,Completed,PAY0003421
ORD0003578,CUST00015,STORE0014,2026-08-11,Completed,PAY0003578
ORD0003883,CUST00121,STORE0012,2026-08-11,Completed,PAY0003883
ORD0004153,CUST00109,STORE0013,2026-08-11,Completed,PAY0004153
ORD0000043,CUST00035,STORE0012,2026-08-12,Completed,PAY0000043
