OrderItemID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineAmount
ITEM00003200,ORD0000007,PROD00026,3,20955.68,0.0,62867.04
ITEM00003201,ORD0003108,PROD00018,4,18573.59,0.0,74294.36
ITEM00003202,ORD0003502,PROD00073,5,22314.85,0.0,111574.25
ITEM00003203,ORD0000881,PROD00042,2,28474.31,0.15,48406.33
ITEM00003204,ORD0001916,PROD00071,5,10168.48,0.2,40673.92
ITEM00003205,ORD0003263,PROD00060,5,26022.82,0.15,110596.98
ITEM00003206,ORD0003152,PROD00021,5,22045.15,0.0,110225.75
ITEM00003207,ORD0002758,PROD00096,2,8593.11,0.0,17186.22
ITEM00003208,ORD0001133,PROD00001,2,24639.04,0.0,49278.08
ITEM00003209,ORD0002165,PROD00081,2,11731.11,0.0,23462.22
ITEM00003210,ORD0004099,PROD00075,5,21538.55,0.2,86154.2
ITEM00003211,ORD0003186,PROD00001,3,24639.04,0.05,70221.26
ITEM00003212,ORD0000520,PROD00044,4,25709.47,0.0,102837.88
ITEM00003213,ORD0002408,PROD00030,4,31849.17,0.1,114657.01
ITEM00003214,ORD0000934,PROD00037,5,10709.86,0.1,48194.37
ITEM00003215,ORD0002778,PROD00001,1,24639.04,0.0,24639.04
ITEM00003216,ORD0003615,PROD00091,1,36997.61,0.1,33297.85
ITEM00003217,ORD0002349,PROD00072,1,4790.71,0.1,4311.64
ITEM00003218,ORD0000090,PROD00039,2,5270.61,0.15,8960.04
ITEM00003219,ORD0003901,PROD00014,4,32042.32,0.0,128169.28
ITEM00003220,ORD0000866,PROD00046,3,17992.73,0.1,48580.37
ITEM00003221,ORD0002645,PROD00051,2,26642.17,0.15,45291.69
ITEM00003222,ORD0000276,PROD00040,5,26930.85,0.05,127921.54
ITEM00003223,ORD0001915,PROD00061,2,29654.17,0.05,56342.92
ITEM00003224,ORD0003830,PROD00094,3,30366.64,0.1,81989.93
ITEM00003225,ORD0003863,PROD00045,4,24509.37,0.0,98037.48
ITEM00003226,ORD0003064,PROD00079,2,28032.28,0.05,53261.33
ITEM00003227,ORD0002052,PROD00060,5,26022.82,0.05,123608.4
ITEM00003228,ORD0002075,PROD00039,1,5270.61,0.0,5270.61
ITEM00003229,ORD0002236,PROD00019,1,21401.39,0.1,19261.25
ITEM00003230,ORD0002838,PROD00062,4,15772.0,0.0,63088.0
ITEM00003231,ORD0003004,PROD00016,4,39122.87,0.05,148666.91
ITEM00003232,ORD0002874,PROD00054,4,36912.87,0.0,147651.48
ITEM00003233,ORD0003421,PROD00084,4,33636.84,0.15,114365.26
ITEM00003234,ORD0000776,PROD00054,4,36912.87,0.0,147651.48
ITEM00003235,ORD0002868,PROD00043,1,1033.45,0.1,930.1
ITEM00003236,ORD0000867,PROD00036,4,25163.54,0.1,90588.74
ITEM00003237,ORD0002604,PROD00027,1,6847.94,0.05,6505.54
ITEM00003238,ORD0002912,PROD00027,4,6847.94,0.05,26022.17
ITEM00003239,ORD0002949,PROD00012,5,41743.91,0.05,198283.57
ITEM00003240,ORD0003420,PROD00009,1,28460.8,0.05,27037.76
ITEM00003241,ORD0000745,PROD00068,1,27586.06,0.0,27586.06
ITEM00003242,ORD0000504,PROD00072,5,4790.71,0.05,22755.87
ITEM00003243,ORD0001441,PROD00086,1,7222.29,0.05,6861.18
ITEM00003244,ORD0002118,PROD00018,2,18573.59,0.05,35289.82
ITEM00003245,ORD0001323,PROD00056,3,23188.7,0.15,59131.19
ITEM00003246,ORD0001402,PROD00006,3,6374.03,0.2,15297.67
ITEM00003247,ORD0001098,PROD00100,5,5870.04,0.05,27882.69
ITEM00003248,ORD0004152,PROD00090,1,24075.28,0.05,22871.52
ITEM00003249,ORD0001076,PROD00059,2,12601.2,0.1,22682.16
ITEM00003250,ORD0003834,PROD00021,5,22045.15,0.0,110225.75
ITEM00003251,ORD0003943,PROD00002,1,9793.58,0.05,9303.9
ITEM00003252,ORD0003464,PROD00051,5,26642.17,0.2,106568.68
ITEM00003253,ORD0003605,PROD00091,2,36997.61,0.1,66595.7
ITEM00003254,ORD0001362,PROD00030,4,31849.17,0.05,121026.85
ITEM00003255,ORD0002493,PROD00075,3,21538.55,0.1,58154.08
ITEM00003256,ORD0000054,PROD00037,2,10709.86,0.0,21419.72
ITEM00003257,ORD0000529,PROD00079,2,28032.28,0.0,56064.56
ITEM00003258,ORD0001709,PROD00012,2,41743.91,0.0,83487.82
ITEM00003259,ORD0002484,PROD00057,1,31419.96,0.2,25135.97
ITEM00003260,ORD0000155,PROD00081,1,11731.11,0.0,11731.11
ITEM00003261,ORD0002381,PROD00084,3,33636.84,0.2,80728.42
ITEM00003262,ORD0000776,PROD00003,5,4841.6,0.0,24208.0
ITEM00003263,ORD0003166,PROD00048,5,19471.18,0.1,87620.31
ITEM00003264,ORD0003902,PROD00057,5,31419.96,0.15,133534.83
ITEM00003265,ORD0002231,PROD00081,1,11731.11,0.05,11144.55
ITEM00003266,ORD0003644,PROD00023,3,10927.01,0.0,32781.03
ITEM00003267,ORD0003676,PROD00037,2,10709.86,0.15,18206.76
ITEM00003268,ORD0003242,PROD00032,3,21985.37,0.0,65956.11
ITEM00003269,ORD0001993,PROD00049,1,36803.75,0.0,36803.75
ITEM00003270,ORD0001561,PROD00063,1,12483.91,0.0,12483.91
ITEM00003271,ORD0001213,PROD00032,3,21985.37,0.0,65956.11
ITEM00003272,ORD0001922,PROD00077,2,4512.83,0.0,9025.66
ITEM00003273,ORD0002073,PROD00084,3,33636.84,0.0,100910.52
ITEM00003274,ORD0003713,PROD00066,3,45048.76,0.05,128388.97
ITEM00003275,ORD0001201,PROD00092,1,22785.65,0.1,20507.09
ITEM00003276,ORD0001538,PROD00074,4,7552.65,0.15,25679.01
ITEM00003277,ORD0001843,PROD00100,1,5870.04,0.1,5283.04
ITEM00003278,ORD0002700,PROD00058,2,18182.64,0.1,32728.75
ITEM00003279,ORD0000136,PROD00089,4,38999.15,0.0,155996.6
ITEM00003280,ORD0001926,PROD00053,4,32924.49,0.1,118528.16
ITEM00003281,ORD0002293,PROD00036,4,25163.54,0.05,95621.45
ITEM00003282,ORD0003283,PROD00024,3,21256.79,0.0,63770.37
ITEM00003283,ORD0004116,PROD00080,5,1983.77,0.1,8926.96
ITEM00003284,ORD0003402,PROD00056,2,23188.7,0.0,46377.4
ITEM00003285,ORD0000910,PROD00051,5,26642.17,0.0,133210.85
ITEM00003286,ORD0003330,PROD00029,1,11616.0,0.05,11035.2
ITEM00003287,ORD0002405,PROD00080,3,1983.77,0.1,5356.18
ITEM00003288,ORD0002831,PROD00086,1,7222.29,0.05,6861.18
ITEM00003289,ORD0002705,PROD00014,2,32042.32,0.05,60880.41
ITEM00003290,ORD0003320,PROD00081,2,11731.11,0.05,22289.11
ITEM00003291,ORD0000427,PROD00030,1,31849.17,0.0,31849.17
ITEM00003292,ORD0003981,PROD00071,2,10168.48,0.0,20336.96
ITEM00003293,ORD0000602,PROD00046,4,17992.73,0.0,71970.92
ITEM00003294,ORD0000012,PROD00075,2,21538.55,0.05,40923.24
ITEM00003295,ORD0004126,PROD00050,3,29435.69,0.15,75061.01
ITEM00003296,ORD0000871,PROD00009,3,28460.8,0.0,85382.4
ITEM00003297,ORD0003097,PROD00036,1,25163.54,0.0,25163.54
ITEM00003298,ORD0003777,PROD00095,5,2383.13,0.05,11319.87
ITEM00003299,ORD0000046,PROD00004,1,14185.5,0.15,12057.68
ITEM00003300,ORD0002139,PROD00010,1,21479.33,0.15,18257.43
ITEM00003301,ORD0002931,PROD00085,5,30956.16,0.0,154780.8
ITEM00003302,ORD0002936,PROD00019,3,21401.39,0.0,64204.17
ITEM00003303,ORD0002298,PROD00028,2,3343.12,0.0,6686.24
ITEM00003304,ORD0000270,PROD00073,2,22314.85,0.0,44629.7
ITEM00003305,ORD0001695,PROD00088,4,32457.45,0.15,110355.33
ITEM00003306,ORD0001430,PROD00081,2,11731.11,0.0,23462.22
ITEM00003307,ORD0001150,PROD00013,1,12889.42,0.05,12244.95
ITEM00003308,ORD0003667,PROD00041,2,31482.01,0.0,62964.02
ITEM00003309,ORD0000761,PROD00026,4,20955.68,0.0,83822.72
ITEM00003310,ORD0002304,PROD00083,5,996.44,0.05,4733.09
ITEM00003311,ORD0003077,PROD00083,1,996.44,0.2,797.15
ITEM00003312,ORD0000769,PROD00085,4,30956.16,0.1,111442.18
ITEM00003313,ORD0002029,PROD00025,1,14036.44,0.15,11930.97
ITEM00003314,ORD0002013,PROD00097,4,31284.13,0.05,118879.69
ITEM00003315,ORD0002652,PROD00023,5,10927.01,0.05,51903.3
ITEM00003316,ORD0001772,PROD00090,3,24075.28,0.0,72225.84
ITEM00003317,ORD0000535,PROD00086,4,7222.29,0.0,28889.16
ITEM00003318,ORD0004021,PROD00015,3,16977.12,0.2,40745.09
ITEM00003319,ORD0002060,PROD00079,5,28032.28,0.1,126145.26
ITEM00003320,ORD0003314,PROD00088,3,32457.45,0.05,92503.73
ITEM00003321,ORD0001528,PROD00024,5,21256.79,0.05,100969.75
ITEM00003322,ORD0001060,PROD00099,3,1583.05,0.1,4274.23
ITEM00003323,ORD0001806,PROD00085,5,30956.16,0.0,154780.8
ITEM00003324,ORD0003251,PROD00049,1,36803.75,0.0,36803.75
ITEM00003325,ORD0003924,PROD00011,2,39396.81,0.15,66974.58
ITEM00003326,ORD0002613,PROD00017,5,1380.2,0.1,6210.9
ITEM00003327,ORD0001604,PROD00021,4,22045.15,0.0,88180.6
ITEM00003328,ORD0002060,PROD00083,5,996.44,0.05,4733.09
ITEM00003329,ORD0003862,PROD00093,4,10532.57,0.0,42130.28
ITEM00003330,ORD0001724,PROD00011,4,39396.81,0.1,141828.52
ITEM00003331,ORD0000247,PROD00059,1,12601.2,0.0,12601.2
ITEM00003332,ORD0001030,PROD00098,1,11569.88,0.1,10412.89
ITEM00003333,ORD0003642,PROD00024,2,21256.79,0.05,40387.9
ITEM00003334,ORD0000702,PROD00048,3,19471.18,0.05,55492.86
ITEM00003335,ORD0000185,PROD00084,4,33636.84,0.0,134547.36
ITEM00003336,ORD0001021,PROD00078,5,4156.2,0.1,18702.9
ITEM00003337,ORD0002977,PROD00074,2,7552.65,0.1,13594.77
ITEM00003338,ORD0000284,PROD00080,3,1983.77,0.0,5951.31
ITEM00003339,ORD0001063,PROD00089,5,38999.15,0.15,165746.39
ITEM00003340,ORD0003033,PROD00019,3,21401.39,0.0,64204.17
ITEM00003341,ORD0001948,PROD00079,4,28032.28,0.05,106522.66
ITEM00003342,ORD0003920,PROD00026,3,20955.68,0.0,62867.04
ITEM00003343,ORD0001287,PROD00094,5,30366.64,0.0,151833.2
ITEM00003344,ORD0003955,PROD00064,5,22156.12,0.05,105241.57
ITEM00003345,ORD0001339,PROD00010,1,21479.33,0.0,21479.33
ITEM00003346,ORD0002968,PROD00026,4,20955.68,0.0,83822.72
ITEM00003347,ORD0001246,PROD00037,1,10709.86,0.0,10709.86
ITEM00003348,ORD0001326,PROD00010,3,21479.33,0.0,64437.99
ITEM00003349,ORD0001955,PROD00086,3,7222.29,0.0,21666.87
ITEM00003350,ORD0000655,PROD00011,1,39396.81,0.0,39396.81
ITEM00003351,ORD0002389,PROD00041,4,31482.01,0.0,125928.04
ITEM00003352,ORD0002620,PROD00003,4,4841.6,0.15,16461.44
ITEM00003353,ORD0002065,PROD00078,5,4156.2,0.0,20781.0
ITEM00003354,ORD0004095,PROD00059,3,12601.2,0.0,37803.6
ITEM00003355,ORD0000684,PROD00043,4,1033.45,0.0,4133.8
ITEM00003356,ORD0001834,PROD00098,3,11569.88,0.0,34709.64
ITEM00003357,ORD0002276,PROD00040,5,26930.85,0.0,134654.25
ITEM00003358,ORD0000792,PROD00063,5,12483.91,0.0,62419.55
ITEM00003359,ORD0002170,PROD00040,3,26930.85,0.1,72713.3
ITEM00003360,ORD0003164,PROD00003,3,4841.6,0.05,13798.56
ITEM00003361,ORD0002076,PROD00053,3,32924.49,0.2,79018.78
ITEM00003362,ORD0002825,PROD00011,1,39396.81,0.0,39396.81
ITEM00003363,ORD0002170,PROD00065,5,15361.54,0.05,72967.32
ITEM00003364,ORD0003083,PROD00074,5,7552.65,0.0,37763.25
ITEM00003365,ORD0000399,PROD00087,2,12584.23,0.0,25168.46
ITEM00003366,ORD0002949,PROD00099,3,1583.05,0.1,4274.23
ITEM00003367,ORD0003552,PROD00032,2,21985.37,0.0,43970.74
ITEM00003368,ORD0000050,PROD00011,3,39396.81,0.0,118190.43
ITEM00003369,ORD0001108,PROD00034,4,6989.97,0.0,27959.88
ITEM00003370,ORD0002609,PROD00038,3,11449.14,0.05,32630.05
ITEM00003371,ORD0000143,PROD00014,2,32042.32,0.0,64084.64
ITEM00003372,ORD0001280,PROD00017,1,1380.2,0.1,1242.18
ITEM00003373,ORD0000438,PROD00013,2,12889.42,0.0,25778.84
ITEM00003374,ORD0000008,PROD00012,3,41743.91,0.0,125231.73
ITEM00003375,ORD0003580,PROD00098,1,11569.88,0.0,11569.88
ITEM00003376,ORD0001462,PROD00059,2,12601.2,0.0,25202.4
ITEM00003377,ORD0001201,PROD00009,1,28460.8,0.1,25614.72
ITEM00003378,ORD0004182,PROD00059,3,12601.2,0.1,34023.24
ITEM00003379,ORD0002477,PROD00014,2,32042.32,0.0,64084.64
ITEM00003380,ORD0003282,PROD00045,2,24509.37,0.0,49018.74
ITEM00003381,ORD0001930,PROD00013,2,12889.42,0.0,25778.84
ITEM00003382,ORD0000824,PROD00085,2,30956.16,0.05,58816.7
ITEM00003383,ORD0001727,PROD00024,5,21256.79,0.1,95655.56
ITEM00003384,ORD0000691,PROD00013,3,12889.42,0.1,34801.43
ITEM00003385,ORD0002898,PROD00056,3,23188.7,0.05,66087.8
ITEM00003386,ORD0000637,PROD00033,5,14237.63,0.2,56950.52
ITEM00003387,ORD0002654,PROD00040,1,26930.85,0.1,24237.76
ITEM00003388,ORD0003956,PROD00067,1,9721.17,0.0,9721.17
ITEM00003389,ORD0002484,PROD00060,5,26022.82,0.15,110596.98
ITEM00003390,ORD0000815,PROD00066,4,45048.76,0.15,153165.78
ITEM00003391,ORD0002755,PROD00068,5,27586.06,0.0,137930.3
ITEM00003392,ORD0002889,PROD00001,2,24639.04,0.1,44350.27
ITEM00003393,ORD0001485,PROD00052,4,3686.71,0.0,14746.84
ITEM00003394,ORD0003367,PROD00041,1,31482.01,0.1,28333.81
ITEM00003395,ORD0003251,PROD00075,4,21538.55,0.0,86154.2
ITEM00003396,ORD0002242,PROD00097,2,31284.13,0.05,59439.85
ITEM00003397,ORD0002366,PROD00010,4,21479.33,0.0,85917.32
ITEM00003398,ORD0000270,PROD00079,5,28032.28,0.0,140161.4
ITEM00003399,ORD0003507,PROD00065,2,15361.54,0.05,29186.93
ITEM00003400,ORD0001456,PROD00049,3,36803.75,0.15,93849.56
ITEM00003401,ORD0000424,PROD00078,5,4156.2,0.0,20781.0
ITEM00003402,ORD0001001,PROD00056,2,23188.7,0.2,37101.92
ITEM00003403,ORD0000051,PROD00081,1,11731.11,0.05,11144.55
ITEM00003404,ORD0000181,PROD00085,5,30956.16,0.0,154780.8
ITEM00003405,ORD0000387,PROD00045,4,24509.37,0.1,88233.73
ITEM00003406,ORD0002329,PROD00033,5,14237.63,0.0,71188.15
ITEM00003407,ORD0003785,PROD00053,4,32924.49,0.15,111943.27
ITEM00003408,ORD0003369,PROD00089,2,38999.15,0.1,70198.47
ITEM00003409,ORD0001951,PROD00014,1,32042.32,0.2,25633.86
ITEM00003410,ORD0004125,PROD00098,4,11569.88,0.15,39337.59
ITEM00003411,ORD0002834,PROD00048,5,19471.18,0.1,87620.31
ITEM00003412,ORD0003522,PROD00010,5,21479.33,0.15,91287.15
ITEM00003413,ORD0003003,PROD00024,4,21256.79,0.2,68021.73
ITEM00003414,ORD0000904,PROD00062,2,15772.0,0.15,26812.4
ITEM00003415,ORD0000820,PROD00010,1,21479.33,0.15,18257.43
ITEM00003416,ORD0000719,PROD00025,5,14036.44,0.0,70182.2
ITEM00003417,ORD0000379,PROD00075,5,21538.55,0.05,102308.11
ITEM00003418,ORD0001849,PROD00072,3,4790.71,0.05,13653.52
ITEM00003419,ORD0003080,PROD00072,4,4790.71,0.0,19162.84
ITEM00003420,ORD0002200,PROD00006,4,6374.03,0.1,22946.51
ITEM00003421,ORD0001979,PROD00059,3,12601.2,0.05,35913.42
ITEM00003422,ORD0003328,PROD00022,4,36913.73,0.2,118123.94
ITEM00003423,ORD0002068,PROD00062,4,15772.0,0.0,63088.0
ITEM00003424,ORD0003620,PROD00075,1,21538.55,0.05,20461.62
ITEM00003425,ORD0003405,PROD00003,3,4841.6,0.05,13798.56
ITEM00003426,ORD0002399,PROD00080,5,1983.77,0.0,9918.85
ITEM00003427,ORD0003060,PROD00098,5,11569.88,0.05,54956.93
ITEM00003428,ORD0003871,PROD00100,1,5870.04,0.05,5576.54
ITEM00003429,ORD0003594,PROD00004,2,14185.5,0.05,26952.45
ITEM00003430,ORD0002882,PROD00003,2,4841.6,0.05,9199.04
ITEM00003431,ORD0000990,PROD00086,2,7222.29,0.05,13722.35
ITEM00003432,ORD0000809,PROD00058,4,18182.64,0.0,72730.56
ITEM00003433,ORD0003370,PROD00039,3,5270.61,0.05,15021.24
ITEM00003434,ORD0004192,PROD00068,1,27586.06,0.0,27586.06
ITEM00003435,ORD0003552,PROD00091,2,36997.61,0.05,70295.46
ITEM00003436,ORD0001286,PROD00042,4,28474.31,0.15,96812.65
ITEM00003437,ORD0001809,PROD00003,4,4841.6,0.05,18398.08
ITEM00003438,ORD0003854,PROD00030,3,31849.17,0.0,95547.51
ITEM00003439,ORD0001408,PROD00066,2,45048.76,0.1,81087.77
ITEM00003440,ORD0000274,PROD00063,1,12483.91,0.15,10611.32
ITEM00003441,ORD0003072,PROD00066,4,45048.76,0.0,180195.04
ITEM00003442,ORD0000650,PROD00042,1,28474.31,0.2,22779.45
ITEM00003443,ORD0000812,PROD00089,4,38999.15,0.05,148196.77
ITEM00003444,ORD0003403,PROD00057,1,31419.96,0.05,29848.96
ITEM00003445,ORD0003262,PROD00044,4,25709.47,0.1,92554.09
ITEM00003446,ORD0000474,PROD00082,3,24230.95,0.1,65423.57
ITEM00003447,ORD0003507,PROD00083,4,996.44,0.0,3985.76
ITEM00003448,ORD0001926,PROD00025,4,14036.44,0.1,50531.18
ITEM00003449,ORD0003196,PROD00020,5,36266.39,0.0,181331.95
ITEM00003450,ORD0001815,PROD00029,2,11616.0,0.05,22070.4
ITEM00003451,ORD0000457,PROD00077,1,4512.83,0.15,3835.91
ITEM00003452,ORD0001882,PROD00070,1,2111.98,0.0,2111.98
ITEM00003453,ORD0001148,PROD00008,5,37921.27,0.05,180126.03
ITEM00003454,ORD0003352,PROD00086,1,7222.29,0.1,6500.06
ITEM00003455,ORD0001504,PROD00058,1,18182.64,0.0,18182.64
ITEM00003456,ORD0002775,PROD00034,1,6989.97,0.1,6290.97
ITEM00003457,ORD0003487,PROD00024,5,21256.79,0.0,106283.95
ITEM00003458,ORD0002782,PROD00089,3,38999.15,0.0,116997.45
ITEM00003459,ORD0002781,PROD00085,2,30956.16,0.1,55721.09
ITEM00003460,ORD0002616,PROD00041,2,31482.01,0.0,62964.02
ITEM00003461,ORD0003320,PROD00037,5,10709.86,0.0,53549.3
ITEM00003462,ORD0003308,PROD00004,4,14185.5,0.1,51067.8
ITEM00003463,ORD0000037,PROD00095,2,2383.13,0.05,4527.95
ITEM00003464,ORD0002176,PROD00076,1,8213.19,0.1,7391.87
ITEM00003465,ORD0001613,PROD00088,4,32457.45,0.15,110355.33
ITEM00003466,ORD0000289,PROD00092,4,22785.65,0.1,82028.34
ITEM00003467,ORD0001479,PROD00071,4,10168.48,0.1,36606.53
ITEM00003468,ORD0001380,PROD00065,2,15361.54,0.15,26114.62
ITEM00003469,ORD0001828,PROD00004,3,14185.5,0.05,40428.67
ITEM00003470,ORD0003821,PROD00015,5,16977.12,0.15,72152.76
ITEM00003471,ORD0002476,PROD00007,3,3268.05,0.05,9313.94
ITEM00003472,ORD0001779,PROD00086,1,7222.29,0.05,6861.18
ITEM00003473,ORD0000190,PROD00020,1,36266.39,0.05,34453.07
ITEM00003474,ORD0001276,PROD00029,2,11616.0,0.05,22070.4
ITEM00003475,ORD0000183,PROD00001,1,24639.04,0.15,20943.18
ITEM00003476,ORD0003439,PROD00056,3,23188.7,0.1,62609.49
ITEM00003477,ORD0000558,PROD00065,1,15361.54,0.1,13825.39
ITEM00003478,ORD0003638,PROD00047,2,19432.07,0.1,34977.73
ITEM00003479,ORD0001546,PROD00006,5,6374.03,0.1,28683.14
ITEM00003480,ORD0000559,PROD00077,2,4512.83,0.15,7671.81
ITEM00003481,ORD0002890,PROD00076,3,8213.19,0.1,22175.61
ITEM00003482,ORD0003243,PROD00029,2,11616.0,0.2,18585.6
ITEM00003483,ORD0001566,PROD00005,4,25505.44,0.05,96920.67
ITEM00003484,ORD0004096,PROD00081,2,11731.11,0.15,19942.89
ITEM00003485,ORD0002219,PROD00002,1,9793.58,0.05,9303.9
ITEM00003486,ORD0003409,PROD00049,3,36803.75,0.0,110411.25
ITEM00003487,ORD0003750,PROD00097,1,31284.13,0.0,31284.13
ITEM00003488,ORD0003786,PROD00086,2,7222.29,0.05,13722.35
ITEM00003489,ORD0001112,PROD00001,4,24639.04,0.0,98556.16
ITEM00003490,ORD0002884,PROD00038,3,11449.14,0.15,29195.31
ITEM00003491,ORD0003673,PROD00011,2,39396.81,0.15,66974.58
ITEM00003492,ORD0002407,PROD00019,5,21401.39,0.05,101656.6
ITEM00003493,ORD0001594,PROD00062,4,15772.0,0.05,59933.6
ITEM00003494,ORD0001580,PROD00012,4,41743.91,0.0,166975.64
ITEM00003495,ORD0003755,PROD00056,3,23188.7,0.05,66087.8
ITEM00003496,ORD0000962,PROD00044,3,25709.47,0.05,73271.99
ITEM00003497,ORD0003179,PROD00086,3,7222.29,0.15,18416.84
ITEM00003498,ORD0001908,PROD00098,5,11569.88,0.2,46279.52
ITEM00003499,ORD0001675,PROD00060,3,26022.82,0.0,78068.46
ITEM00003500,ORD0004136,PROD00062,5,15772.0,0.05,74917.0
ITEM00003501,ORD0002984,PROD00092,4,22785.65,0.1,82028.34
ITEM00003502,ORD0003736,PROD00024,1,21256.79,0.0,21256.79
ITEM00003503,ORD0001363,PROD00069,3,20171.63,0.1,54463.4
ITEM00003504,ORD0001761,PROD00028,4,3343.12,0.2,10697.98
ITEM00003505,ORD0002238,PROD00031,4,27602.46,0.0,110409.84
ITEM00003506,ORD0001184,PROD00083,3,996.44,0.1,2690.39
ITEM00003507,ORD0003376,PROD00037,4,10709.86,0.05,40697.47
ITEM00003508,ORD0003429,PROD00016,4,39122.87,0.15,133017.76
ITEM00003509,ORD0001367,PROD00013,3,12889.42,0.0,38668.26
ITEM00003510,ORD0000248,PROD00068,2,27586.06,0.0,55172.12
ITEM00003511,ORD0001229,PROD00100,2,5870.04,0.05,11153.08
ITEM00003512,ORD0003965,PROD00086,5,7222.29,0.1,32500.3
ITEM00003513,ORD0003695,PROD00065,1,15361.54,0.0,15361.54
ITEM00003514,ORD0002451,PROD00056,1,23188.7,0.1,20869.83
ITEM00003515,ORD0002317,PROD00072,3,4790.71,0.0,14372.13
ITEM00003516,ORD0000459,PROD00016,5,39122.87,0.15,166272.2
ITEM00003517,ORD0000121,PROD00083,5,996.44,0.0,4982.2
ITEM00003518,ORD0002430,PROD00030,4,31849.17,0.15,108287.18
ITEM00003519,ORD0001267,PROD00033,5,14237.63,0.1,64069.34
ITEM00003520,ORD0002879,PROD00029,4,11616.0,0.15,39494.4
ITEM00003521,ORD0002015,PROD00009,3,28460.8,0.15,72575.04
ITEM00003522,ORD0003735,PROD00008,2,37921.27,0.0,75842.54
ITEM00003523,ORD0001405,PROD00079,3,28032.28,0.1,75687.16
ITEM00003524,ORD0002309,PROD00037,1,10709.86,0.0,10709.86
ITEM00003525,ORD0000921,PROD00034,2,6989.97,0.1,12581.95
ITEM00003526,ORD0002505,PROD00004,4,14185.5,0.1,51067.8
ITEM00003527,ORD0003264,PROD00035,5,29473.68,0.0,147368.4
ITEM00003528,ORD0003182,PROD00029,2,11616.0,0.0,23232.0
ITEM00003529,ORD0001834,PROD00088,2,32457.45,0.05,61669.16
ITEM00003530,ORD0003778,PROD00062,3,15772.0,0.0,47316.0
ITEM00003531,ORD0000119,PROD00060,1,26022.82,0.1,23420.54
ITEM00003532,ORD0000122,PROD00018,4,18573.59,0.05,70579.64
ITEM00003533,ORD0002969,PROD00009,3,28460.8,0.0,85382.4
ITEM00003534,ORD0001512,PROD00018,1,18573.59,0.0,18573.59
ITEM00003535,ORD0004121,PROD00099,3,1583.05,0.2,3799.32
ITEM00003536,ORD0000252,PROD00072,4,4790.71,0.0,19162.84
ITEM00003537,ORD0000644,PROD00079,5,28032.28,0.1,126145.26
ITEM00003538,ORD0000756,PROD00006,2,6374.03,0.15,10835.85
ITEM00003539,ORD0000411,PROD00052,1,3686.71,0.0,3686.71
ITEM00003540,ORD0002630,PROD00087,5,12584.23,0.0,62921.15
ITEM00003541,ORD0001198,PROD00018,3,18573.59,0.05,52934.73
ITEM00003542,ORD0001009,PROD00060,5,26022.82,0.0,130114.1
ITEM00003543,ORD0001873,PROD00036,4,25163.54,0.0,100654.16
ITEM00003544,ORD0002362,PROD00074,3,7552.65,0.2,18126.36
ITEM00003545,ORD0003304,PROD00032,3,21985.37,0.0,65956.11
ITEM00003546,ORD0002137,PROD00070,2,2111.98,0.0,4223.96
ITEM00003547,ORD0000857,PROD00062,5,15772.0,0.05,74917.0
ITEM00003548,ORD0001077,PROD00093,5,10532.57,0.0,52662.85
ITEM00003549,ORD0001642,PROD00095,3,2383.13,0.0,7149.39
ITEM00003550,ORD0002188,PROD00044,2,25709.47,0.1,46277.05
ITEM00003551,ORD0001280,PROD00039,3,5270.61,0.1,14230.65
ITEM00003552,ORD0003207,PROD00063,4,12483.91,0.05,47438.86
ITEM00003553,ORD0001555,PROD00023,4,10927.01,0.05,41522.64
ITEM00003554,ORD0000707,PROD00042,2,28474.31,0.0,56948.62
ITEM00003555,ORD0000813,PROD00058,4,18182.64,0.1,65457.5
ITEM00003556,ORD0000076,PROD00014,1,32042.32,0.0,32042.32
ITEM00003557,ORD0003412,PROD00015,4,16977.12,0.05,64513.06
ITEM00003558,ORD0002503,PROD00095,1,2383.13,0.0,2383.13
ITEM00003559,ORD0001503,PROD00062,5,15772.0,0.0,78860.0
ITEM00003560,ORD0003898,PROD00034,2,6989.97,0.05,13280.94
ITEM00003561,ORD0000898,PROD00069,5,20171.63,0.05,95815.24
ITEM00003562,ORD0000102,PROD00037,5,10709.86,0.05,50871.84
ITEM00003563,ORD0001759,PROD00027,1,6847.94,0.05,6505.54
ITEM00003564,ORD0001902,PROD00064,4,22156.12,0.05,84193.26
ITEM00003565,ORD0002833,PROD00004,4,14185.5,0.0,56742.0
ITEM00003566,ORD0000317,PROD00027,3,6847.94,0.1,18489.44
ITEM00003567,ORD0001979,PROD00016,2,39122.87,0.2,62596.59
ITEM00003568,ORD0001751,PROD00055,3,23334.75,0.0,70004.25
ITEM00003569,ORD0001425,PROD00083,5,996.44,0.05,4733.09
ITEM00003570,ORD0003616,PROD00019,1,21401.39,0.0,21401.39
ITEM00003571,ORD0001821,PROD00039,1,5270.61,0.0,5270.61
ITEM00003572,ORD0000930,PROD00055,3,23334.75,0.05,66504.04
ITEM00003573,ORD0002650,PROD00039,2,5270.61,0.05,10014.16
ITEM00003574,ORD0000022,PROD00016,5,39122.87,0.1,176052.92
ITEM00003575,ORD0004148,PROD00014,5,32042.32,0.0,160211.6
ITEM00003576,ORD0000892,PROD00041,5,31482.01,0.0,157410.05
